AccountNumber,CustomerID,AccountType,AccountBalance,DateAccountOpening,LastTransactionDate,BranchID,DateAccountClosing,BankerID
103865,3865,Savings,650.68,7/22/2016,9/5/2022,63,,
100560,560,Savings,"2,899.93",3/8/2014,9/5/2022,37,,
100780,780,Current,"3,453.64",5/21/2010,9/5/2022,33,,
102625,2625,Current,"5,210.78",5/24/2002,9/5/2022,55,,
103675,3675,Current,"7,294.94",2/29/2000,9/5/2022,45,,
102416,2416,Savings,"1,792.21",8/5/2022,9/4/2022,51,,
104773,4773,Savings,"5,379.63",8/5/2022,9/4/2022,37,,
100890,890,Savings,"4,509.77",5/3/2019,9/4/2022,92,,
102345,2345,Current,"3,098.47",10/29/2015,9/4/2022,1,,
100540,540,Savings,665.02,2/5/2004,9/4/2022,31,,
104985,4985,Current,"2,508.15",10/10/2015,9/3/2022,6,,
100840,840,Savings,"7,048.63",1/25/2013,9/3/2022,28,,
103855,3855,Current,"1,764.72",4/28/2018,9/2/2022,88,,
104840,4840,Savings,"5,228.26",10/24/2011,9/2/2022,46,,
104952,4952,Current,"6,706.96",8/2/2022,9/1/2022,5,,
102095,2095,Current,"9,617.91",12/10/2008,9/1/2022,26,,
102185,2185,Current,"5,278.27",12/1/2015,8/31/2022,81,,
104910,4910,Current,"6,607.55",9/16/2013,8/31/2022,51,,
103335,3335,Savings,"4,024.44",4/23/2012,8/31/2022,88,9/29/2023,
100200,200,Current,"7,403.17",1/4/2003,8/31/2022,86,9/30/2023,
101685,1685,Current,"7,209.91",3/5/2009,8/29/2022,96,5/1/2023,
102575,2575,Current,"9,029.19",11/6/2001,8/29/2022,52,5/2/2023,
102392,2392,Savings,"8,477.45",7/29/2022,8/28/2022,78,5/3/2023,
103302,3302,Current,"3,551.71",7/29/2022,8/28/2022,96,6/4/2023,
104395,4395,Savings,"7,207.83",10/4/2003,8/28/2022,84,,
104740,4740,Current,"9,028.77",5/9/2014,8/27/2022,38,,
102430,2430,Savings,534.29,9/11/2008,8/27/2022,72,,
102168,2168,Savings,"4,759.92",7/27/2022,8/26/2022,17,,
104538,4538,Current,"3,691.67",7/27/2022,8/26/2022,25,,
101015,1015,Savings,285.74,12/3/2006,8/26/2022,4,,
100415,415,Savings,844.58,6/20/2006,8/26/2022,71,,
103654,3654,Savings,"6,536.07",7/26/2022,8/25/2022,34,,
104755,4755,Savings,"4,760.19",5/2/2017,8/25/2022,73,,
101599,1599,Current,"5,971.80",7/25/2022,8/24/2022,32,,
103612,3612,Savings,"2,725.53",7/25/2022,8/24/2022,83,,
102985,2985,Current,"2,538.68",9/10/2021,8/24/2022,24,,
101140,1140,Current,"6,172.89",2/4/2015,8/24/2022,60,,
102290,2290,Savings,"6,837.15",1/24/2013,8/24/2022,29,,
103480,3480,Savings,382.08,7/27/2011,8/24/2022,47,,
102045,2045,Current,"9,011.74",3/9/2003,8/24/2022,57,,
103995,3995,Savings,"6,306.98",9/3/2015,8/23/2022,19,,
104175,4175,Savings,"1,132.97",3/23/2000,8/23/2022,65,,
102970,2970,Current,"5,412.30",7/31/2000,8/22/2022,71,,
104771,4771,Savings,"2,029.75",7/22/2022,8/21/2022,86,,
104850,4850,Current,"5,675.90",7/22/2022,8/21/2022,17,,
104025,4025,Current,"6,733.10",5/16/2006,8/21/2022,32,,
102435,2435,Savings,"6,111.99",4/2/2003,8/21/2022,54,,
103185,3185,Current,"6,204.72",11/25/2004,8/20/2022,91,,
101705,1705,Savings,"2,890.79",4/28/2002,8/20/2022,74,,
101195,1195,Current,"4,333.65",8/11/2020,8/19/2022,7,,
101980,1980,Savings,"1,169.86",12/24/2003,8/19/2022,39,,
102665,2665,Current,"3,464.40",5/16/2002,8/19/2022,35,,
103575,3575,Current,"2,708.80",6/3/2013,8/18/2022,40,,
101865,1865,Savings,"7,531.04",6/18/2004,8/18/2022,81,,
102165,2165,Savings,"2,688.56",5/1/2004,8/18/2022,40,,
103535,3535,Savings,"2,506.85",5/13/2001,8/18/2022,49,,
101227,1227,Current,"7,684.51",7/17/2022,8/16/2022,55,,
102505,2505,Savings,"9,332.70",9/2/2008,8/16/2022,69,,
103195,3195,Savings,"5,354.81",12/5/2002,8/16/2022,57,,
104275,4275,Current,"6,870.97",6/17/2002,8/16/2022,13,,
103312,3312,Current,"4,326.23",7/15/2022,8/14/2022,61,,
104455,4455,Current,"8,436.13",4/28/2019,8/14/2022,7,,
101770,1770,Current,"6,761.68",10/12/2018,8/14/2022,46,,
104035,4035,Current,"5,413.51",3/2/2007,8/14/2022,61,,
100435,435,Savings,"7,427.18",10/2/2006,8/14/2022,6,,
103940,3940,Current,268.67,1/7/2000,8/14/2022,35,,
101390,1390,Savings,"3,415.88",10/28/2016,8/13/2022,31,,
101655,1655,Savings,"9,431.30",8/13/2011,8/13/2022,16,,
101070,1070,Savings,"6,543.17",8/31/2010,8/13/2022,12,,
103205,3205,Current,"7,482.33",5/2/2021,8/12/2022,32,,
104585,4585,Current,"4,304.45",4/24/2019,8/12/2022,22,,
102675,2675,Current,"6,074.22",2/8/2003,8/12/2022,66,,
100420,420,Savings,"7,211.81",4/29/2019,8/10/2022,36,,
103915,3915,Savings,"8,377.77",4/19/2015,8/10/2022,26,,
100295,295,Current,"7,087.52",4/12/2022,8/9/2022,63,,
102880,2880,Savings,"7,412.58",12/5/2018,8/9/2022,2,,
104095,4095,Savings,"9,857.80",11/11/2018,8/9/2022,34,,
104470,4470,Current,"8,531.18",7/26/2016,8/9/2022,83,,
102105,2105,Current,"2,688.71",5/2/2008,8/9/2022,10,,
104590,4590,Current,"4,274.21",10/30/2004,8/9/2022,1,,
103870,3870,Current,"8,904.68",5/17/2019,8/8/2022,77,,
100710,710,Savings,"8,467.58",9/13/2013,8/8/2022,1,,
103705,3705,Current,"8,024.17",9/23/2012,8/8/2022,29,,
102845,2845,Savings,"7,321.97",8/29/2002,8/8/2022,23,,
101605,1605,Current,"9,625.77",1/27/2001,8/8/2022,26,,
104290,4290,Current,"5,601.09",8/4/2021,8/7/2022,30,,
100915,915,Current,"1,759.48",4/29/2009,8/7/2022,48,,
103270,3270,Current,"2,759.61",9/3/2002,8/7/2022,96,,
104975,4975,Savings,"4,135.31",10/12/2000,8/7/2022,89,,
100007,7,Current,"4,005.72",7/7/2022,8/6/2022,21,,
101475,1475,Current,"7,052.09",6/9/2020,8/6/2022,27,,
103050,3050,Current,"2,069.06",4/7/2020,8/6/2022,23,,
100305,305,Current,"4,002.72",5/15/2011,8/5/2022,23,,
100610,610,Current,"9,182.17",5/27/2003,8/5/2022,73,8/15/2023,
103625,3625,Current,"6,892.25",12/23/2001,8/4/2022,87,,
102973,2973,Savings,"6,105.43",7/4/2022,8/3/2022,50,,
101170,1170,Savings,"3,577.55",12/23/2020,8/3/2022,58,,
101715,1715,Current,"4,926.03",3/21/2017,8/3/2022,83,,
101977,1977,Savings,"9,064.74",7/3/2022,8/2/2022,72,,
100345,345,Savings,"7,693.93",9/8/2000,8/2/2022,33,,
102304,2304,Savings,"2,286.51",7/2/2022,8/1/2022,88,,
102729,2729,Current,"2,521.56",7/2/2022,8/1/2022,58,,
104113,4113,Savings,"7,627.84",7/1/2022,7/31/2022,3,,
103585,3585,Savings,"1,471.41",7/31/2012,7/31/2022,39,,
103390,3390,Savings,"5,821.44",12/23/2010,7/31/2022,78,,
100595,595,Savings,"3,466.52",2/6/2009,7/31/2022,42,,
103770,3770,Savings,"7,611.96",11/29/2019,7/30/2022,14,,
100825,825,Current,988.4,5/11/2019,7/30/2022,98,,
101320,1320,Current,"6,474.92",10/11/2010,7/30/2022,62,,
104002,4002,Current,"7,303.39",6/29/2022,7/29/2022,28,,
103800,3800,Current,"4,667.40",4/28/2002,7/28/2022,14,,
100460,460,Current,"2,457.36",7/14/2018,7/27/2022,89,,
104575,4575,Current,"7,396.48",1/28/2013,7/27/2022,96,8/18/2022,
103785,3785,Savings,743.33,4/19/2009,7/27/2022,74,8/19/2022,
104282,4282,Current,440.33,6/26/2022,7/26/2022,82,8/20/2022,
100190,190,Current,"3,848.30",4/25/2016,7/26/2022,21,8/21/2022,
100650,650,Current,"3,038.39",12/23/2004,7/26/2022,37,8/22/2022,
101380,1380,Savings,"4,330.95",12/10/2008,7/25/2022,24,8/23/2022,
103682,3682,Savings,"4,939.01",6/24/2022,7/24/2022,28,8/24/2022,
103835,3835,Current,"1,132.37",10/4/2011,7/24/2022,31,8/25/2022,
103435,3435,Savings,"2,209.66",5/6/2008,7/24/2022,56,8/26/2022,
100695,695,Current,"4,904.27",11/29/2003,7/24/2022,45,8/27/2022,
102158,2158,Savings,"9,516.37",6/23/2022,7/23/2022,63,,
101870,1870,Savings,"7,856.65",1/10/2009,7/23/2022,58,,
100090,90,Savings,"8,619.36",6/22/2022,7/22/2022,44,,
101205,1205,Current,"2,104.55",8/8/2014,7/22/2022,22,,
101225,1225,Current,"9,228.83",12/3/2004,7/22/2022,72,11/12/2023,
100645,645,Current,"8,057.90",6/21/2022,7/21/2022,10,11/13/2023,
100490,490,Current,"5,736.92",6/28/2016,7/21/2022,16,11/14/2023,
103010,3010,Current,"6,980.71",3/4/2014,7/21/2022,67,11/15/2023,
101630,1630,Current,835.88,2/27/2014,7/21/2022,97,11/16/2023,
103695,3695,Current,"1,677.34",4/15/2016,7/20/2022,43,11/17/2023,
103020,3020,Current,"8,549.00",4/20/2015,7/20/2022,92,11/18/2023,
102735,2735,Savings,"5,664.97",5/31/2010,7/20/2022,57,11/19/2023,
103100,3100,Current,"8,956.79",10/22/2002,7/20/2022,58,11/20/2023,
101510,1510,Savings,"7,264.10",11/15/2020,7/19/2022,61,11/21/2023,
102840,2840,Current,"6,366.28",7/29/2018,7/19/2022,53,11/22/2023,
100885,885,Current,"9,562.72",2/21/2004,7/19/2022,30,11/23/2023,
104865,4865,Current,"3,872.97",3/5/2022,7/18/2022,71,11/24/2023,
103840,3840,Current,"7,503.35",8/15/2000,7/18/2022,43,11/25/2023,
100565,565,Current,"6,561.78",6/6/2019,7/17/2022,68,11/26/2023,
103775,3775,Current,946.04,5/19/2018,7/17/2022,33,11/27/2023,
101120,1120,Savings,"8,560.87",1/14/2012,7/17/2022,38,11/28/2023,
104330,4330,Savings,"6,170.91",7/17/2008,7/17/2022,2,11/29/2023,
104000,4000,Current,415.01,11/20/2004,7/17/2022,41,11/30/2023,
103095,3095,Current,"7,007.50",10/26/2002,7/17/2022,16,12/1/2023,
101370,1370,Current,"8,895.79",7/10/2001,7/17/2022,72,12/2/2023,
104365,4365,Current,910.66,11/2/2015,7/16/2022,24,12/3/2023,
104450,4450,Current,"4,507.16",12/21/2003,7/16/2022,90,12/4/2023,
101393,1393,Current,"5,887.91",6/14/2022,7/14/2022,63,12/5/2023,
103522,3522,Current,"6,035.79",6/14/2022,7/14/2022,91,2/6/2023,
100355,355,Current,"2,565.23",10/22/2018,7/14/2022,7,2/7/2023,
104750,4750,Savings,"2,136.19",9/21/2014,7/14/2022,65,2/8/2023,
103485,3485,Current,"6,866.87",8/12/2012,7/14/2022,36,12/9/2023,
100035,35,Current,"2,245.28",1/5/2002,7/14/2022,29,12/10/2023,
100240,240,Savings,"3,369.57",9/9/2001,7/14/2022,35,12/11/2023,
101610,1610,Current,"1,864.86",3/27/2000,7/14/2022,33,12/12/2023,
103960,3960,Savings,"8,097.40",4/26/2017,7/13/2022,60,12/13/2023,
101325,1325,Current,"9,858.09",9/1/2010,7/13/2022,51,12/14/2023,
101165,1165,Savings,186.3,5/30/2004,7/13/2022,58,12/15/2023,
102850,2850,Current,"1,939.15",7/28/2000,7/12/2022,56,,
100421,421,Current,"1,724.49",6/11/2022,7/11/2022,1,,
103560,3560,Current,"6,524.30",6/25/2015,7/11/2022,85,,
104768,4768,Savings,"5,120.40",6/10/2022,7/10/2022,96,,
103885,3885,Savings,"1,658.63",10/25/2004,7/10/2022,83,,
104732,4732,Current,"9,765.95",6/9/2022,7/9/2022,58,,
104280,4280,Savings,"2,401.08",4/16/2015,7/8/2022,8,,
102800,2800,Savings,"4,750.21",12/8/2013,7/8/2022,2,,
102170,2170,Savings,966.42,11/18/2012,7/8/2022,96,,
100600,600,Current,836.06,4/28/2007,7/8/2022,38,,
102645,2645,Savings,"3,772.84",10/7/2015,7/7/2022,28,,
104950,4950,Savings,"3,284.81",1/14/2015,7/7/2022,96,,
102455,2455,Savings,907.57,10/5/2012,7/7/2022,17,,
101190,1190,Savings,"4,198.00",3/12/2008,7/7/2022,74,,
104080,4080,Current,"9,660.46",6/25/2006,7/7/2022,48,,
100726,726,Current,"7,403.45",6/6/2022,7/6/2022,93,,
104965,4965,Savings,"4,934.81",9/9/2019,7/6/2022,8,,
102160,2160,Current,"1,131.80",9/5/2016,7/6/2022,91,,
104315,4315,Savings,"9,076.95",9/25/2012,7/6/2022,87,,
100470,470,Savings,652.66,10/20/2004,7/6/2022,74,,
101584,1584,Current,"6,569.74",6/5/2022,7/5/2022,85,,
100510,510,Savings,"9,979.00",2/16/2016,7/5/2022,71,,
102990,2990,Savings,"2,684.42",7/11/2008,7/5/2022,33,,
101773,1773,Current,"9,829.55",6/4/2022,7/4/2022,83,,
103495,3495,Current,"4,460.07",1/14/2018,7/4/2022,42,,
103250,3250,Current,"4,648.44",2/28/2017,7/4/2022,86,,
103465,3465,Current,"6,094.69",9/19/2013,7/4/2022,86,,
103035,3035,Savings,"6,554.78",8/25/2009,7/4/2022,72,,
103210,3210,Current,"3,689.00",1/22/2008,7/4/2022,26,,
101835,1835,Savings,"1,230.68",9/10/2003,7/4/2022,96,,
103730,3730,Savings,"1,709.19",4/30/2000,7/4/2022,9,,
103005,3005,Savings,"1,957.01",11/7/2017,7/3/2022,71,,
103415,3415,Savings,"5,564.13",5/4/2009,7/3/2022,21,,
104495,4495,Current,626.12,8/11/2001,7/3/2022,83,,
103965,3965,Savings,"5,464.97",10/1/2017,7/2/2022,11,,
103315,3315,Current,"1,596.95",5/14/2015,7/2/2022,17,,
101735,1735,Current,"9,117.94",1/17/2011,7/2/2022,33,,
101280,1280,Current,"5,499.49",5/25/2014,7/1/2022,87,,
104700,4700,Savings,"3,239.14",12/17/2012,7/1/2022,27,,
102570,2570,Current,145.88,2/19/2006,7/1/2022,77,,
101575,1575,Savings,"3,838.19",4/12/2007,6/30/2022,29,,
100530,530,Savings,"8,401.12",10/29/2005,6/30/2022,24,,
102983,2983,Savings,"9,202.89",5/30/2022,6/29/2022,21,,
101750,1750,Savings,"7,901.67",4/27/2020,6/29/2022,55,,
101250,1250,Current,"9,234.39",9/14/2016,6/29/2022,18,,
104210,4210,Savings,"4,258.01",11/3/2014,6/29/2022,39,,
104260,4260,Current,"7,488.42",11/22/2007,6/29/2022,81,,
104505,4505,Current,777.15,2/22/2006,6/29/2022,43,,
100360,360,Current,"3,597.09",11/29/2002,6/29/2022,31,,
103701,3701,Current,"6,215.24",5/29/2022,6/28/2022,62,,
101965,1965,Current,"3,307.67",12/12/2003,6/28/2022,45,,
101675,1675,Savings,"7,716.78",6/29/2001,6/28/2022,68,,
103286,3286,Current,"6,879.53",5/28/2022,6/27/2022,12,,
103805,3805,Savings,"1,672.66",5/23/2016,6/26/2022,46,,
102470,2470,Savings,"8,774.25",7/28/2018,6/25/2022,54,,
104555,4555,Savings,"2,427.77",3/23/2014,6/25/2022,42,,
103355,3355,Savings,"5,625.79",12/26/2011,6/25/2022,19,,
100015,15,Savings,"2,082.67",9/16/2015,6/24/2022,77,7/24/2023,
102225,2225,Savings,"4,085.51",5/26/2011,6/24/2022,64,,
102090,2090,Savings,915.27,5/21/2019,6/23/2022,13,,
104355,4355,Current,"1,431.42",7/13/2014,6/23/2022,30,,
101155,1155,Current,"9,465.57",8/6/2013,6/23/2022,11,,
103265,3265,Current,"9,749.25",9/3/2010,6/23/2022,65,,
101915,1915,Savings,850.34,6/27/2000,6/23/2022,37,,
101034,1034,Savings,"2,515.46",5/23/2022,6/22/2022,10,,
103260,3260,Savings,"2,094.94",8/22/2008,6/21/2022,69,,
100180,180,Savings,"9,968.39",5/15/2006,6/21/2022,55,,
101485,1485,Savings,"7,677.80",5/14/2019,6/20/2022,47,,
101855,1855,Current,"2,097.64",11/5/2013,6/20/2022,98,,
102940,2940,Current,"7,534.64",10/22/2011,6/20/2022,19,,
102005,2005,Savings,"1,753.63",10/5/2009,6/19/2022,35,,
101818,1818,Current,"1,074.15",5/19/2022,6/18/2022,1,,
100365,365,Current,"8,269.96",11/17/2020,6/18/2022,75,,
104885,4885,Savings,"7,681.42",1/3/2019,6/17/2022,73,,
100735,735,Current,"2,272.50",9/21/2005,6/17/2022,38,,
104969,4969,Savings,"3,755.01",5/16/2022,6/15/2022,99,,
101925,1925,Current,"4,287.71",6/7/2018,6/15/2022,82,,
102965,2965,Savings,"9,777.17",11/2/2014,6/15/2022,51,,
102040,2040,Current,314.87,5/28/2017,6/14/2022,91,,
103275,3275,Current,"4,664.71",10/30/2007,6/14/2022,27,,
101565,1565,Savings,966.96,11/24/2005,6/14/2022,3,,
101680,1680,Savings,"3,571.56",8/23/2017,6/13/2022,93,,
100805,805,Savings,"7,773.47",8/23/2012,6/13/2022,94,,
102405,2405,Savings,"2,956.49",10/12/2011,6/13/2022,37,,
101975,1975,Current,"4,848.12",7/19/2005,6/13/2022,80,,
101665,1665,Savings,"2,740.39",3/17/2005,6/13/2022,67,,
100195,195,Savings,783.29,5/7/2019,6/12/2022,19,,
101295,1295,Current,"6,126.83",3/14/2012,6/12/2022,6,,
104195,4195,Current,"2,820.33",1/19/2003,6/11/2022,58,,
104970,4970,Current,"7,030.87",7/17/2000,6/11/2022,50,,
104650,4650,Savings,"1,447.45",7/23/2012,6/10/2022,26,,
100425,425,Current,"2,550.82",2/22/2009,6/10/2022,99,,
100955,955,Current,"3,274.78",1/29/2008,6/10/2022,24,,
101985,1985,Current,"1,644.61",1/15/2004,6/10/2022,92,,
101357,1357,Current,"5,255.63",5/10/2022,6/9/2022,8,,
102025,2025,Current,"4,823.86",5/26/2014,6/9/2022,60,,
102885,2885,Savings,"3,413.25",2/25/2009,6/9/2022,78,,
104760,4760,Current,"9,142.66",11/26/2000,6/9/2022,77,,
101622,1622,Current,"5,957.24",5/9/2022,6/8/2022,48,,
103520,3520,Current,"7,344.02",4/18/2022,6/8/2022,94,,
103200,3200,Savings,"1,457.31",6/17/2012,6/8/2022,47,,
104790,4790,Current,"5,890.89",11/6/2011,6/8/2022,72,,
103590,3590,Current,"6,037.01",4/8/2001,6/8/2022,73,,
103487,3487,Savings,"2,631.33",5/8/2022,6/7/2022,25,,
100900,900,Current,823.44,6/26/2018,6/7/2022,50,,
100590,590,Current,"6,639.78",12/3/2009,6/7/2022,90,,
102720,2720,Savings,"7,211.55",12/22/2005,6/7/2022,91,,
104900,4900,Current,"2,938.68",12/22/2019,6/6/2022,93,,
104905,4905,Current,"8,503.84",5/11/2010,6/6/2022,26,,
100095,95,Savings,"5,815.62",8/18/2004,6/6/2022,32,,
103075,3075,Savings,"8,860.76",4/1/2013,6/5/2022,57,,
100875,875,Savings,"2,801.58",1/16/2013,6/5/2022,72,,
102895,2895,Savings,"8,203.93",9/13/2008,6/5/2022,63,,
103030,3030,Savings,"1,289.58",5/6/2004,6/4/2022,98,,
102817,2817,Savings,"7,448.69",5/4/2022,6/3/2022,45,,
100250,250,Savings,"3,348.94",4/28/2019,6/3/2022,85,,
104830,4830,Savings,"9,194.94",1/10/2019,6/3/2022,6,,
101075,1075,Savings,"4,981.50",11/5/2018,6/3/2022,66,,
103160,3160,Savings,146.31,1/15/2012,6/3/2022,27,,
102030,2030,Savings,"3,996.96",11/30/2008,6/3/2022,94,,
100520,520,Current,"8,653.42",12/25/2004,6/3/2022,17,,
103405,3405,Current,"6,812.88",3/17/2011,6/2/2022,39,,
103980,3980,Current,"4,977.88",8/18/2009,6/2/2022,51,,
100575,575,Savings,"2,278.79",12/4/2007,6/2/2022,74,,
102227,2227,Savings,"6,720.77",5/2/2022,6/1/2022,90,,
100225,225,Current,"3,353.06",8/27/2021,6/1/2022,11,,
102950,2950,Savings,"9,332.95",8/17/2008,6/1/2022,1,,
103360,3360,Savings,"8,955.24",5/6/2004,5/31/2022,47,,
103895,3895,Savings,"9,316.75",5/14/2019,5/30/2022,39,,
103500,3500,Current,"8,430.19",12/16/2012,5/30/2022,3,,
102140,2140,Current,"3,308.90",3/29/2008,5/30/2022,72,,
101810,1810,Current,"3,410.48",5/25/2004,5/30/2022,81,,
100465,465,Savings,316.54,7/30/2000,5/30/2022,77,,
100473,473,Savings,"9,148.52",4/29/2022,5/29/2022,79,,
100745,745,Savings,"1,842.07",1/25/2005,5/29/2022,96,,
100605,605,Savings,"9,962.64",4/6/2014,5/28/2022,80,,
100210,210,Current,"5,955.70",10/10/2008,5/28/2022,82,,
103330,3330,Current,"9,005.30",7/10/2005,5/28/2022,86,,
100785,785,Savings,"2,305.79",6/6/2004,5/28/2022,61,,
101385,1385,Savings,"7,256.00",9/14/2003,5/28/2022,77,,
103555,3555,Current,"2,947.71",10/11/2015,5/27/2022,92,,
104820,4820,Savings,"5,260.96",3/1/2009,5/27/2022,82,,
103632,3632,Current,"7,012.93",4/26/2022,5/26/2022,39,,
104713,4713,Current,"9,537.95",4/26/2022,5/26/2022,84,,
100285,285,Savings,"4,467.69",3/31/2018,5/26/2022,71,,
103655,3655,Current,"1,000.95",5/9/2014,5/26/2022,23,,
101260,1260,Savings,"2,671.47",9/4/2009,5/26/2022,55,,
101080,1080,Savings,"3,466.65",8/12/2002,5/26/2022,7,,
100335,335,Savings,"4,677.56",10/11/2006,5/25/2022,88,,
104680,4680,Current,"6,518.63",3/26/2016,5/24/2022,13,,
104410,4410,Savings,"3,573.63",6/27/2012,5/24/2022,93,,
104775,4775,Current,"9,354.02",7/19/2009,5/24/2022,76,,
103310,3310,Savings,"5,009.45",6/1/2007,5/24/2022,21,,
102890,2890,Savings,194.13,3/7/2006,5/24/2022,22,,
101135,1135,Savings,"3,350.46",10/4/2005,5/24/2022,60,,
100050,50,Current,"1,243.99",3/2/2022,5/23/2022,7,,
103985,3985,Savings,"5,455.56",11/25/2019,5/23/2022,61,,
102315,2315,Current,"8,970.61",3/5/2018,5/23/2022,91,,
101395,1395,Current,"3,626.69",1/25/2012,5/22/2022,99,,
100350,350,Savings,"7,214.88",1/7/2012,5/22/2022,68,,
100765,765,Savings,"8,009.21",6/29/2003,5/22/2022,87,,
104300,4300,Current,"5,398.27",6/2/2019,5/21/2022,39,,
103620,3620,Savings,"6,025.99",11/12/2017,5/21/2022,85,,
103140,3140,Savings,"8,268.45",11/7/2016,5/21/2022,48,,
100535,535,Savings,"7,467.56",8/10/2012,5/21/2022,65,,
101115,1115,Current,"5,835.57",9/4/2012,5/19/2022,2,,
102585,2585,Current,"9,312.02",5/7/2001,5/18/2022,62,,
104880,4880,Current,"5,135.90",4/4/2019,5/17/2022,89,,
102535,2535,Savings,"1,842.87",3/13/2011,5/17/2022,52,,
103085,3085,Current,"5,015.31",8/14/2016,5/16/2022,40,,
100045,45,Savings,"7,362.34",5/3/2001,5/16/2022,46,,
104322,4322,Savings,"9,508.72",4/15/2022,5/15/2022,74,,
104915,4915,Savings,"2,348.30",12/8/2011,5/15/2022,37,,
103860,3860,Savings,"2,116.42",6/26/2007,5/14/2022,29,,
104895,4895,Savings,"4,936.33",1/11/2005,5/14/2022,61,,
103125,3125,Current,"4,098.78",2/3/2013,5/13/2022,68,,
104215,4215,Current,"9,232.89",9/13/2010,5/13/2022,50,,
100570,570,Savings,861.33,3/2/2010,5/13/2022,31,,
102520,2520,Current,459.1,10/11/2009,5/13/2022,87,,
102020,2020,Current,"1,977.85",2/5/2005,5/13/2022,48,,
102444,2444,Current,"1,859.33",4/12/2022,5/12/2022,99,,
102795,2795,Current,"9,955.05",10/12/2012,5/12/2022,12,,
104390,4390,Savings,"4,859.67",8/8/2003,5/12/2022,74,,
103955,3955,Savings,"6,991.19",5/8/2019,5/11/2022,12,,
102035,2035,Current,"8,771.96",2/27/2007,5/11/2022,50,,
104490,4490,Current,"3,559.23",10/9/2005,5/11/2022,85,,
101105,1105,Current,360.26,4/3/2005,5/11/2022,55,,
104250,4250,Current,"7,386.55",1/11/2003,5/11/2022,72,,
104612,4612,Current,551.32,4/10/2022,5/10/2022,25,,
100925,925,Current,"7,753.99",11/23/2012,5/10/2022,57,,
101351,1351,Savings,"2,837.74",4/9/2022,5/9/2022,43,,
103340,3340,Current,"7,768.06",8/29/2020,5/9/2022,13,,
101200,1200,Savings,"5,603.68",6/13/2020,5/9/2022,74,,
104695,4695,Savings,"5,497.06",12/10/2017,5/9/2022,31,,
103105,3105,Savings,"5,458.17",9/3/2009,5/9/2022,45,,
102415,2415,Current,"8,248.69",7/30/2010,5/8/2022,48,,
100775,775,Current,"6,053.36",7/23/2010,5/8/2022,34,,
104620,4620,Savings,"2,530.13",4/16/2005,5/8/2022,56,,
103170,3170,Savings,"4,109.22",7/31/2013,5/7/2022,66,,
102330,2330,Current,"4,055.93",1/22/2004,5/7/2022,13,,
102960,2960,Savings,"8,722.90",10/27/2019,5/6/2022,57,,
101010,1010,Savings,"9,927.97",5/30/2017,5/6/2022,99,,
104530,4530,Current,"8,143.67",10/26/2016,5/6/2022,29,,
103080,3080,Savings,"9,165.27",9/15/2015,5/6/2022,7,,
103450,3450,Savings,997.91,9/6/2005,5/6/2022,17,,
103720,3720,Savings,"8,657.30",11/17/2000,5/6/2022,25,,
102732,2732,Savings,"1,394.39",4/5/2022,5/5/2022,53,,
103795,3795,Savings,"1,300.91",3/29/2019,5/5/2022,75,,
103350,3350,Savings,"8,569.93",8/8/2012,5/5/2022,99,,
101020,1020,Current,"4,619.46",6/18/2016,5/4/2022,32,,
100175,175,Savings,"3,620.53",4/21/2016,5/4/2022,59,,
103065,3065,Savings,"8,337.48",5/23/2017,5/3/2022,12,,
101530,1530,Current,"4,416.73",6/3/2009,5/3/2022,5,,
100280,280,Current,"7,953.42",6/8/2007,5/3/2022,58,,
101695,1695,Savings,"9,541.66",6/12/2000,5/3/2022,88,,
104385,4385,Current,572.24,10/29/2019,5/2/2022,14,,
102380,2380,Savings,"2,316.09",5/29/2014,5/2/2022,30,,
101640,1640,Savings,"9,225.72",10/3/2005,5/2/2022,14,,
104325,4325,Current,"9,311.01",12/13/2003,5/2/2022,61,,
104154,4154,Savings,"3,328.68",4/1/2022,5/1/2022,30,,
