DepositId,CustomerID,AccountNumber,DateDepositOpening,AmountDeposit,ResolutionDate
2060,4084,104084,4/25/2014,1821.99,6/8/2023
2061,4085,104085,2/28/2019,651.99,2/15/2023
2062,4089,104089,2/15/2003,1819.51,3/19/2023
2063,4091,104091,9/26/2012,2030.10,6/19/2023
2064,4094,104094,9/12/2021,2660.63,8/12/2023
2065,4095,104095,11/11/2018,3982.72,9/3/2023
2066,4097,104097,11/23/2013,1277.30,4/10/2023
2067,4099,104099,1/24/2016,743.80,7/10/2023
2068,4100,104100,7/8/2015,1158.30,12/26/2023
2069,4102,104102,2/20/2010,837.83,1/19/2023
2070,4104,104104,10/25/2014,3510.56,2/26/2023
2071,4105,104105,7/21/2018,4327.26,5/7/2023
2072,4108,104108,5/17/2002,4183.09,5/22/2023
2073,4113,104113,7/1/2022,2354.50,9/17/2023
2074,4115,104115,11/25/2016,3235.29,7/28/2023
2075,4120,104120,11/29/2000,3046.69,5/27/2023
2076,4123,104123,11/26/2009,2266.27,11/6/2023
2077,4128,104128,10/10/2022,4380.84,8/26/2023
2078,4129,104129,10/30/2011,4841.80,2/10/2023
2079,4130,104130,1/7/2009,4756.98,4/30/2023
2080,4131,104131,2/24/2007,1879.72,3/4/2023
2081,4134,104134,3/21/2010,1857.00,6/28/2023
2082,4137,104137,3/20/2002,3846.49,2/6/2023
2083,4138,104138,3/9/2019,1258.40,12/16/2023
2084,4139,104139,1/17/2012,1979.14,7/25/2023
2085,4146,104146,3/18/2014,3838.27,8/19/2023
2086,4147,104147,6/5/2005,2835.10,8/29/2023
2087,4148,104148,8/8/2007,3387.15,1/26/2023
2088,4149,104149,11/17/2018,608.77,3/13/2023
2089,4151,104151,9/22/2012,3091.23,7/13/2023
2090,4152,104152,3/2/2022,2665.40,7/13/2023
2091,4153,104153,9/28/2005,505.91,4/23/2023
2092,4154,104154,4/1/2022,3856.71,9/2/2023
2093,4156,104156,12/2/2017,2710.64,9/21/2023
2094,4158,104158,4/27/2007,1215.69,8/22/2023
2095,4160,104160,8/26/2008,3700.89,8/16/2023
2096,4164,104164,5/2/2010,4368.84,2/11/2023
2097,4165,104165,4/6/2020,1338.82,2/15/2023
2098,4166,104166,2/26/2007,2229.43,1/30/2023
2099,4170,104170,8/28/2017,524.52,6/30/2023
2100,4171,104171,4/28/2006,4551.94,12/7/2023
2101,4173,104173,10/22/2010,1481.11,10/4/2023
2102,4175,104175,3/23/2000,3017.94,4/29/2023
2103,4179,104179,4/21/2014,1762.43,12/3/2023
2104,4180,104180,10/5/2022,4958.58,4/21/2023
2105,4182,104182,1/9/2022,3527.23,6/7/2023
2106,4183,104183,2/5/2013,1532.72,4/27/2023
2107,4185,104185,11/12/2000,2158.39,5/11/2023
2108,4186,104186,5/19/2001,4508.19,11/11/2023
2109,4187,104187,7/17/2017,2731.22,1/14/2023
2110,4188,104188,11/25/2019,1911.66,5/24/2023
2111,4190,104190,7/11/2009,3013.96,2/28/2023
2112,4191,104191,9/18/2006,3925.73,7/23/2023
2113,4192,104192,2/21/2003,3506.60,4/12/2023
2114,4196,104196,11/2/2017,3489.17,12/22/2023
2115,4198,104198,5/12/2010,1974.66,9/6/2023
2116,4201,104201,3/28/2015,4061.70,2/24/2023
2117,4207,104207,10/28/2017,3614.34,7/8/2023
2118,4208,104208,7/13/2011,748.88,3/18/2023
2119,4210,104210,11/3/2014,95.19,5/30/2023
2120,4211,104211,12/29/2007,3317.97,3/7/2023
2121,4214,104214,9/18/2011,3588.03,8/29/2023
2122,4216,104216,8/17/2012,462.02,10/21/2023
2123,4217,104217,5/20/2008,1549.68,1/18/2023
2124,4220,104220,3/6/2022,2744.45,12/4/2023
2125,4221,104221,8/4/2020,2727.16,6/6/2023
2126,4228,104228,4/2/2009,95.74,10/26/2023
2127,4229,104229,8/23/2012,1455.91,12/17/2023
2128,4231,104231,4/26/2017,3136.34,4/7/2023
2129,4232,104232,11/8/2014,3565.98,4/22/2023
2130,4233,104233,9/1/2007,109.91,10/9/2023
2131,4234,104234,4/22/2006,4676.89,6/4/2023
2132,4235,104235,7/31/2000,3683.87,11/8/2023
2133,4236,104236,9/3/2013,1648.42,2/3/2023
2134,4237,104237,8/13/2003,3611.36,3/31/2023
2135,4238,104238,3/1/2022,2278.39,2/27/2023
2136,4243,104243,3/26/2015,4335.68,9/2/2023
2137,4246,104246,11/16/2004,1935.49,2/9/2023
2138,4249,104249,9/6/2006,4010.36,8/18/2023
2139,4252,104252,3/16/2014,4271.74,1/4/2023
2140,4253,104253,4/28/2009,1714.93,7/22/2023
2141,4257,104257,8/13/2010,576.07,4/5/2023
2142,4262,104262,5/9/2019,1724.92,8/13/2023
2143,4263,104263,1/6/2006,1593.72,1/28/2023
2144,4266,104266,4/8/2000,719.17,9/1/2023
2145,4267,104267,1/30/2020,3129.14,12/15/2023
2146,4268,104268,5/27/2007,2537.87,7/30/2023
2147,4269,104269,2/18/2005,3791.95,12/25/2023
2148,4271,104271,8/13/2015,4307.99,7/31/2023
2149,4272,104272,2/27/2015,1908.58,10/24/2023
2150,4280,104280,4/16/2015,1258.94,12/3/2023
2151,4281,104281,10/17/2006,1699.99,7/6/2023
2152,4283,104283,11/16/2016,462.86,4/24/2023
2153,4284,104284,1/29/2012,2049.81,2/22/2023
2154,4286,104286,12/24/2002,4787.82,8/7/2023
2155,4287,104287,11/1/2022,1874.57,5/29/2023
2156,4288,104288,7/8/2014,4900.98,10/18/2023
2157,4289,104289,3/19/2021,2489.95,9/15/2023
2158,4291,104291,4/29/2021,461.15,4/13/2023
2159,4292,104292,12/26/2011,3440.50,10/19/2023
2160,4294,104294,4/22/2000,2670.50,12/31/2023
2161,4296,104296,2/7/2006,1610.52,10/21/2023
2162,4297,104297,6/28/2014,418.61,9/21/2023
2163,4301,104301,8/17/2014,4883.15,2/26/2023
2164,4304,104304,6/26/2018,2372.56,5/7/2023
2165,4306,104306,5/6/2014,3889.25,9/26/2023
2166,4307,104307,3/17/2011,782.53,10/17/2023
2167,4310,104310,12/17/2021,2066.60,2/14/2023
2168,4312,104312,11/8/2010,4331.35,3/11/2023
2169,4315,104315,9/25/2012,3966.83,12/17/2023
2170,4316,104316,1/28/2003,4386.10,2/1/2023
2171,4318,104318,3/26/2002,4283.44,6/13/2023
2172,4321,104321,11/13/2001,290.37,11/11/2023
2173,4322,104322,4/15/2022,4503.81,4/6/2023
2174,4323,104323,1/3/2010,1162.88,3/2/2023
2175,4326,104326,5/28/2021,4949.65,4/14/2023
2176,4327,104327,4/27/2012,1037.54,1/16/2023
2177,4330,104330,7/17/2008,4945.33,6/12/2023
2178,4331,104331,12/20/2006,3098.04,12/3/2023
2179,4334,104334,9/29/2007,4855.80,9/18/2023
2180,4338,104338,4/22/2019,3635.43,3/9/2023
2181,4340,104340,10/5/2011,969.34,3/22/2023
2182,4343,104343,7/25/2014,1877.10,3/8/2023
2183,4344,104344,12/30/2009,2021.17,5/20/2023
2184,4346,104346,5/30/2014,2464.02,11/15/2023
2185,4347,104347,4/7/2020,3626.94,7/27/2023
2186,4348,104348,7/27/2009,4115.38,12/20/2023
2187,4350,104350,12/6/2013,4218.76,9/18/2023
2188,4352,104352,3/30/2008,2344.57,5/26/2023
2189,4353,104353,4/13/2007,2165.40,5/30/2023
2190,4356,104356,3/6/2013,1127.45,2/10/2023
2191,4359,104359,1/23/2018,2664.49,5/13/2023
2192,4360,104360,6/27/2000,1888.98,3/3/2023
2193,4362,104362,7/1/2010,2123.89,6/7/2023
2194,4366,104366,11/29/2016,3652.63,2/1/2023
2195,4368,104368,4/4/2020,117.01,3/2/2023
2196,4372,104372,2/10/2012,4814.00,8/4/2023
2197,4373,104373,11/30/2010,1700.80,12/1/2023
2198,4376,104376,3/11/2022,4601.69,12/24/2023
2199,4378,104378,12/4/2019,1134.29,7/2/2023
2200,4381,104381,4/1/2005,2175.54,2/26/2023
2201,4382,104382,10/17/2017,3266.29,8/2/2023
2202,4383,104383,4/18/2014,57.11,6/30/2023
2203,4386,104386,5/27/2005,3779.50,2/13/2023
2204,4390,104390,8/8/2003,1358.77,12/24/2023
2205,4391,104391,8/9/2018,4821.14,11/21/2023
2206,4395,104395,10/4/2003,1711.83,12/20/2023
2207,4396,104396,12/24/2013,1625.19,11/17/2023
2208,4397,104397,10/8/2008,579.22,8/2/2023
2209,4398,104398,5/6/2007,347.15,10/17/2023
2210,4399,104399,9/9/2021,4260.77,9/30/2023
2211,4402,104402,9/7/2007,3784.57,5/9/2023
2212,4403,104403,4/12/2013,2693.80,5/31/2023
2213,4404,104404,5/11/2005,2186.90,2/26/2023
2214,4405,104405,7/20/2002,2445.70,11/19/2023
2215,4410,104410,6/27/2012,2507.15,8/17/2023
2216,4411,104411,11/9/2001,1008.74,8/25/2023
2217,4412,104412,5/9/2004,3955.63,8/23/2023
2218,4418,104418,7/24/2000,2971.37,4/29/2023
2219,4422,104422,4/21/2018,2434.01,2/24/2023
2220,4425,104425,9/28/2007,4104.55,7/12/2023
2221,4426,104426,3/16/2020,886.91,5/22/2023
2222,4427,104427,8/11/2022,4268.33,10/18/2023
2223,4432,104432,9/16/2021,3042.53,2/6/2023
2224,4433,104433,12/4/2002,96.03,12/26/2023
2225,4434,104434,9/2/2013,2942.69,4/22/2023
2226,4435,104435,2/6/2021,4551.02,11/30/2023
2227,4437,104437,9/6/2017,2842.19,10/29/2023
2228,4440,104440,8/16/2000,3712.80,3/1/2023
2229,4444,104444,10/9/2021,1912.99,7/11/2023
2230,4448,104448,10/18/2006,1355.25,3/28/2023
2231,4452,104452,2/17/2014,3375.16,3/24/2023
2232,4453,104453,9/20/2011,3089.36,11/1/2023
2233,4454,104454,4/7/2016,843.32,9/13/2023
2234,4460,104460,6/26/2009,2457.84,8/12/2023
2235,4461,104461,11/14/2013,3375.31,11/14/2023
2236,4463,104463,8/11/2006,1766.83,11/22/2023
2237,4464,104464,12/23/2002,2956.96,6/21/2023
2238,4467,104467,10/17/2017,4006.54,8/12/2023
2239,4468,104468,5/17/2007,168.49,6/30/2023
2240,4472,104472,8/8/2000,1528.24,10/15/2023
2241,4473,104473,7/26/2017,3146.07,8/8/2023
2242,4479,104479,9/8/2011,886.43,5/13/2023
2243,4480,104480,11/30/2014,3087.25,12/15/2023
2244,4484,104484,8/25/2014,3958.71,5/4/2023
2245,4486,104486,7/14/2004,941.14,5/29/2023
2246,4487,104487,3/12/2009,1359.36,9/25/2023
2247,4493,104493,9/27/2011,3657.05,3/5/2023
2248,4494,104494,2/18/2006,563.63,2/20/2023
2249,4500,104500,9/30/2018,3829.26,4/4/2023
2250,4501,104501,1/8/2017,943.73,10/29/2023
2251,4502,104502,1/8/2022,1900.02,7/24/2023
2252,4503,104503,2/14/2004,1957.65,1/25/2023
2253,4507,104507,8/1/2008,1930.30,12/28/2023
2254,4508,104508,8/29/2016,3890.31,11/27/2023
2255,4510,104510,9/29/2021,4991.09,5/30/2023
2256,4515,104515,2/24/2000,522.62,2/1/2023
2257,4521,104521,1/16/2006,2847.62,1/9/2023
2258,4524,104524,1/18/2015,4389.68,2/7/2023
2259,4532,104532,1/13/2017,566.62,12/25/2023
2260,4536,104536,12/13/2003,936.79,6/20/2023
2261,4540,104540,9/11/2019,1401.95,10/11/2023
2262,4542,104542,8/21/2000,2094.35,6/5/2023
2263,4543,104543,5/24/2012,4457.09,3/20/2023
2264,4546,104546,12/11/2012,1094.48,10/20/2023
2265,4548,104548,4/8/2005,74.72,8/29/2023
2266,4550,104550,10/3/2010,1934.39,3/26/2023
2267,4551,104551,6/3/2006,4868.75,3/5/2023
2268,4553,104553,8/4/2007,329.69,12/25/2023
2269,4555,104555,3/23/2014,2688.87,7/6/2023
2270,4556,104556,2/17/2021,3742.16,4/12/2023
2271,4558,104558,2/3/2017,1667.73,5/23/2023
2272,4559,104559,9/30/2000,3596.72,1/2/2023
2273,4561,104561,5/31/2008,3262.80,9/23/2023
2274,4562,104562,4/15/2010,1570.98,5/28/2023
2275,4563,104563,5/23/2017,4958.24,11/26/2023
2276,4564,104564,7/31/2015,4583.20,1/16/2023
2277,4565,104565,2/13/2013,2933.30,1/4/2023
2278,4569,104569,1/2/2012,4763.12,2/18/2023
2279,4571,104571,12/10/2011,4859.41,1/9/2023
2280,4574,104574,1/25/2013,4960.45,7/30/2023
2281,4576,104576,6/16/2013,4256.40,9/6/2023
2282,4577,104577,3/22/2015,3997.44,10/31/2023
2283,4578,104578,6/21/2004,2864.73,10/27/2023
2284,4579,104579,10/25/2012,2705.97,4/11/2023
2285,4581,104581,4/3/2010,626.48,9/11/2023
2286,4582,104582,7/9/2007,3147.05,7/22/2023
2287,4583,104583,12/29/2008,1607.41,12/29/2023
2288,4584,104584,11/24/2008,959.73,3/16/2023
2289,4586,104586,9/14/2019,1935.96,9/5/2023
2290,4589,104589,6/26/2013,3186.73,7/24/2023
2291,4591,104591,3/15/2014,1062.60,6/11/2023
2292,4592,104592,4/13/2015,785.71,1/1/2023
2293,4593,104593,2/3/2002,1192.76,6/12/2023
2294,4595,104595,4/5/2011,4892.36,10/1/2023
2295,4597,104597,8/18/2011,3641.26,10/6/2023
2296,4598,104598,6/29/2020,1348.97,1/25/2023
2297,4599,104599,3/25/2014,2485.48,12/24/2023
2298,4601,104601,11/30/2017,4853.28,8/31/2023
2299,4603,104603,11/23/2003,2238.94,1/17/2023
2300,4605,104605,6/5/2009,495.80,9/22/2023
2301,4606,104606,12/7/2006,1478.24,6/27/2023
2302,4608,104608,1/13/2013,2248.55,4/28/2023
2303,4609,104609,8/4/2016,4786.80,8/31/2023
2304,4610,104610,4/15/2000,1908.94,1/10/2023
2305,4615,104615,11/22/2022,1210.46,11/21/2023
2306,4616,104616,12/15/2018,860.28,2/5/2023
2307,4618,104618,2/4/2018,700.80,6/14/2023
2308,4620,104620,4/16/2005,4753.26,5/16/2023
2309,4624,104624,10/24/2003,1111.89,12/26/2023
2310,4627,104627,2/27/2006,884.90,1/25/2023
2311,4628,104628,11/14/2002,2927.08,8/27/2023
2312,4629,104629,7/31/2015,3675.67,4/5/2023
2313,4631,104631,10/2/2019,884.24,6/12/2023
2314,4633,104633,9/3/2012,1215.77,11/4/2023
2315,4637,104637,11/14/2006,1658.46,2/8/2023
2316,4641,104641,8/24/2019,4855.57,11/11/2023
2317,4642,104642,9/22/2018,1026.87,8/31/2023
2318,4643,104643,4/11/2011,379.68,7/14/2023
2319,4646,104646,9/13/2013,2466.90,8/16/2023
2320,4648,104648,8/16/2001,4755.66,3/26/2023
2321,4649,104649,10/3/2000,1657.26,5/28/2023
2322,4650,104650,7/23/2012,4441.52,11/10/2023
2323,4651,104651,8/27/2022,2723.17,3/23/2023
2324,4652,104652,4/6/2009,3565.55,3/1/2023
2325,4653,104653,9/5/2020,4160.72,12/10/2023
2326,4654,104654,4/12/2001,1331.79,6/10/2023
2327,4657,104657,7/7/2006,3896.16,6/25/2023
2328,4659,104659,3/19/2011,2101.57,4/1/2023
2329,4661,104661,3/27/2019,515.72,2/4/2023
2330,4663,104663,12/20/2019,2822.39,8/9/2023
2331,4665,104665,4/25/2019,71.19,9/9/2023
2332,4666,104666,2/22/2005,1681.59,9/16/2023
2333,4668,104668,4/18/2014,2317.70,2/5/2023
2334,4669,104669,12/23/2000,2330.51,8/19/2023
2335,4670,104670,10/25/2022,779.43,5/1/2023
2336,4676,104676,6/4/2002,2165.00,8/15/2023
2337,4677,104677,1/18/2008,4206.72,11/27/2023
2338,4681,104681,6/20/2000,1909.89,2/3/2023
2339,4682,104682,10/20/2012,4856.84,11/30/2023
2340,4686,104686,3/21/2013,2483.94,7/30/2023
2341,4689,104689,10/19/2011,986.46,8/3/2023
2342,4693,104693,5/12/2017,4810.03,7/12/2023
2343,4694,104694,6/5/2005,3567.13,10/2/2023
2344,4695,104695,12/10/2017,3279.13,4/4/2023
2345,4696,104696,10/17/2018,4758.07,10/18/2023
2346,4698,104698,7/22/2013,4565.06,7/11/2023
2347,4699,104699,11/8/2013,3298.78,3/12/2023
2348,4700,104700,12/17/2012,2483.67,9/20/2023
2349,4701,104701,4/30/2006,219.61,12/30/2023
2350,4703,104703,11/18/2008,500.62,7/18/2023
2351,4704,104704,11/6/2018,430.65,2/22/2023
2352,4705,104705,12/30/2000,3280.89,8/13/2023
2353,4706,104706,9/14/2020,4156.87,2/14/2023
2354,4707,104707,2/13/2009,3427.50,10/17/2023
2355,4709,104709,7/10/2012,4147.18,1/21/2023
2356,4710,104710,12/4/2006,27.05,10/6/2023
2357,4712,104712,1/14/2021,2505.15,3/28/2023
2358,4719,104719,6/3/2015,839.49,9/15/2023
2359,4721,104721,3/6/2003,427.60,11/27/2023
2360,4723,104723,8/18/2000,2705.90,1/24/2023
2361,4725,104725,9/21/2008,4968.77,10/27/2023
2362,4727,104727,1/6/2007,2326.59,9/27/2023
2363,4728,104728,7/24/2005,731.43,4/27/2023
2364,4729,104729,4/21/2000,806.66,6/4/2023
2365,4731,104731,3/4/2016,4563.10,3/11/2023
2366,4733,104733,2/12/2017,1936.59,8/2/2023
2367,4736,104736,3/27/2013,1919.28,10/12/2023
2368,4737,104737,9/27/2005,4812.70,11/3/2023
2369,4741,104741,6/6/2018,1912.78,9/29/2023
2370,4742,104742,9/26/2001,1149.59,5/26/2023
2371,4743,104743,1/15/2021,2378.90,6/13/2023
2372,4744,104744,1/1/2001,3669.40,5/15/2023
2373,4745,104745,3/21/2017,783.87,9/21/2023
2374,4746,104746,5/11/2010,1819.13,2/1/2023
2375,4747,104747,7/1/2016,153.34,6/11/2023
2376,4750,104750,9/21/2014,1629.03,3/25/2023
2377,4751,104751,12/8/2004,869.50,1/24/2023
2378,4752,104752,5/19/2003,2652.23,3/19/2023
2379,4755,104755,5/2/2017,2035.20,2/27/2023
2380,4757,104757,1/31/2019,2687.53,9/3/2023
2381,4759,104759,5/26/2020,3503.05,3/20/2023
2382,4761,104761,9/21/2009,3025.26,10/30/2023
2383,4764,104764,11/11/2014,1868.89,1/30/2023
2384,4765,104765,6/12/2009,1220.53,12/21/2023
2385,4766,104766,12/31/2013,160.26,8/6/2023
2386,4768,104768,6/10/2022,4171.09,6/5/2023
2387,4769,104769,3/3/2022,958.16,9/3/2023
2388,4770,104770,9/9/2017,3406.97,8/9/2023
2389,4771,104771,7/22/2022,21.35,3/19/2023
2390,4773,104773,8/5/2022,353.44,8/17/2023
2391,4774,104774,7/21/2019,4484.34,12/25/2023
2392,4776,104776,10/7/2015,2451.14,7/27/2023
2393,4777,104777,12/29/2004,1956.77,7/24/2023
2394,4778,104778,1/25/2002,2893.02,3/30/2023
2395,4779,104779,6/20/2019,1567.99,2/28/2023
2396,4780,104780,2/2/2006,4626.02,5/2/2023
2397,4781,104781,7/29/2017,1625.89,4/6/2023
2398,4782,104782,6/17/2001,2616.98,3/28/2023
2399,4785,104785,5/4/2012,4952.45,11/13/2023
2400,4786,104786,4/14/2008,3371.60,2/28/2023
2401,4788,104788,4/23/2003,3240.67,5/19/2023
2402,4791,104791,1/2/2003,1076.04,1/22/2023
2403,4794,104794,5/10/2005,1999.07,9/17/2023
2404,4795,104795,8/20/2007,4846.45,3/11/2023
2405,4796,104796,3/24/2000,1278.77,8/12/2023
2406,4797,104797,10/25/2015,845.57,9/28/2023
2407,4798,104798,5/3/2008,3126.31,10/9/2023
2408,4799,104799,11/19/2020,4824.05,12/25/2023
2409,4800,104800,8/31/2014,4962.96,6/9/2023
2410,4801,104801,12/29/2010,1191.97,12/17/2023
2411,4802,104802,1/2/2007,1512.48,8/16/2023
2412,4803,104803,3/26/2006,3937.68,3/2/2023
2413,4804,104804,1/11/2012,772.81,3/26/2023
2414,4808,104808,7/2/2010,127.19,3/1/2023
2415,4809,104809,1/9/2018,97.04,5/18/2023
2416,4816,104816,10/27/2019,276.23,7/4/2023
2417,4819,104819,6/6/2009,2432.70,1/28/2023
2418,4820,104820,3/1/2009,3194.41,5/15/2023
2419,4822,104822,6/14/2008,2114.48,2/15/2023
2420,4825,104825,8/3/2013,2475.17,10/1/2023
2421,4826,104826,11/26/2004,3221.20,12/29/2023
2422,4827,104827,2/25/2020,4433.01,1/19/2023
2423,4830,104830,1/10/2019,168.80,12/6/2023
2424,4833,104833,6/18/2020,2203.94,1/7/2023
2425,4834,104834,9/3/2003,3747.56,1/19/2023
2426,4837,104837,10/14/2022,937.03,11/21/2023
2427,4838,104838,3/7/2015,2592.57,5/18/2023
2428,4839,104839,1/8/2020,2358.69,8/11/2023
2429,4840,104840,10/24/2011,3199.62,8/3/2023
2430,4841,104841,12/19/2022,4186.07,4/20/2023
2431,4843,104843,5/16/2016,1630.51,9/16/2023
2432,4848,104848,9/2/2006,2503.74,8/16/2023
2433,4851,104851,6/13/2014,3564.23,3/29/2023
2434,4853,104853,12/22/2017,1659.69,3/16/2023
2435,4854,104854,11/17/2002,2123.08,2/24/2023
2436,4855,104855,7/2/2014,846.83,8/14/2023
2437,4861,104861,11/15/2017,3213.23,5/10/2023
2438,4862,104862,4/2/2018,3500.60,10/5/2023
2439,4867,104867,5/22/2004,4344.13,5/27/2023
2440,4873,104873,11/10/2005,3221.11,9/14/2023
2441,4874,104874,8/17/2001,1011.18,6/26/2023
2442,4875,104875,10/4/2021,258.85,8/16/2023
2443,4878,104878,7/20/2021,2526.62,5/18/2023
2444,4879,104879,4/10/2019,1832.59,6/24/2023
2445,4882,104882,11/27/2011,3057.87,9/16/2023
2446,4883,104883,12/3/2018,4172.33,8/25/2023
2447,4884,104884,1/25/2012,3696.42,12/16/2023
2448,4885,104885,1/3/2019,2577.01,5/29/2023
2449,4887,104887,5/27/2012,566.80,12/8/2023
2450,4888,104888,1/15/2011,1194.41,12/19/2023
2451,4890,104890,10/2/2002,2108.03,6/17/2023
2452,4892,104892,2/10/2017,4315.43,5/28/2023
2453,4893,104893,2/27/2008,4642.20,11/28/2023
2454,4895,104895,1/11/2005,1775.61,11/10/2023
2455,4898,104898,10/12/2001,1430.19,10/3/2023
2456,4902,104902,1/6/2007,2989.52,11/20/2023
2457,4904,104904,7/17/2011,1248.93,1/11/2023
2458,4911,104911,12/29/2015,4924.46,3/2/2023
2459,4912,104912,3/15/2006,2037.23,7/17/2023
2460,4913,104913,10/7/2016,871.34,2/14/2023
2461,4915,104915,12/8/2011,1796.63,10/18/2023
2462,4917,104917,1/11/2005,1679.60,4/2/2023
2463,4919,104919,7/5/2006,1497.15,12/31/2023
2464,4920,104920,12/20/2011,2880.97,3/17/2023
2465,4921,104921,12/16/2003,2.16,5/14/2023
2466,4922,104922,5/21/2019,570.66,4/24/2023
2467,4926,104926,6/3/2014,1377.61,4/11/2023
2468,4929,104929,11/22/2005,492.60,3/17/2023
2469,4930,104930,10/18/2000,1813.32,12/31/2023
2470,4931,104931,6/15/2017,376.99,3/15/2023
2471,4932,104932,4/17/2014,1008.90,3/12/2023
2472,4934,104934,5/4/2015,4040.64,9/4/2023
2473,4936,104936,11/2/2008,4102.32,7/2/2023
2474,4937,104937,4/18/2019,4967.07,6/18/2023
2475,4938,104938,12/22/2010,2774.31,5/27/2023
2476,4939,104939,10/9/2020,4801.08,10/25/2023
2477,4941,104941,9/30/2012,581.01,6/18/2023
2478,4942,104942,9/29/2002,2496.21,9/19/2023
2479,4944,104944,3/19/2004,4572.51,7/19/2023
2480,4948,104948,6/24/2009,3270.80,3/6/2023
2481,4950,104950,1/14/2015,2797.74,5/1/2023
2482,4953,104953,9/10/2018,2353.23,7/23/2023
2483,4955,104955,12/31/2007,3087.11,8/13/2023
2484,4957,104957,1/20/2017,608.05,5/28/2023
2485,4958,104958,3/24/2019,2678.42,4/22/2023
2486,4961,104961,9/14/2017,2457.71,2/22/2023
2487,4963,104963,10/14/2010,436.76,2/24/2023
2488,4965,104965,9/9/2019,2361.57,1/18/2023
2489,4966,104966,9/12/2013,916.04,9/10/2023
2490,4968,104968,8/2/2017,4342.94,8/8/2023
2491,4969,104969,5/16/2022,4637.44,12/26/2023
2492,4972,104972,6/11/2010,3527.40,6/9/2023
2493,4974,104974,5/25/2020,3697.12,7/30/2023
2494,4975,104975,10/12/2000,3323.87,2/2/2023
2495,4979,104979,12/1/2001,1973.99,6/18/2023
2496,4981,104981,9/4/2002,3011.34,5/26/2023
2497,4983,104983,3/28/2013,828.78,5/1/2023
2498,4984,104984,2/10/2017,860.32,10/28/2023
2499,4986,104986,11/10/2010,4217.86,11/29/2023
2500,4987,104987,2/18/2005,2935.38,11/17/2023
2501,4988,104988,7/31/2000,2551.03,10/18/2023
2502,4990,104990,4/10/2012,1002.83,6/23/2023
2503,4992,104992,2/4/2021,4813.76,12/15/2023
2504,4993,104993,3/8/2002,4069.95,6/22/2023
2505,4995,104995,11/15/2019,1877.27,9/26/2023
2506,4996,104996,3/12/2020,2017.13,1/23/2023
2507,4997,104997,5/19/2011,853.33,9/17/2023
