CustomerID,AccountNumber,TransactionID,TransactionDate,TransactionType,TransactionAmount,BranchID,CardID,CardType,CreditLimit,PaymentDueDate,LastPaymentDate,ResolutionStatus,ResolutionDate
216,100216,216,3/11/2023,Transfer,2655.33,75,216,AMEX,9590.03,6/4/2023,10/13/2023,Pending,9/6/2023
217,100217,217,12/14/2023,Transfer,3049.68,59,217,Visa,9128.25,9/24/2023,5/21/2023,Resolved,3/27/2023
218,100218,218,4/30/2023,Transfer,3510.90,45,218,Visa,1243.20,7/29/2023,2/19/2023,Resolved,5/31/2023
219,100219,219,6/2/2023,Transfer,31.75,53,219,Visa,9832.40,9/20/2023,5/8/2023,Pending,5/25/2023
220,100220,220,1/23/2023,Deposit,164.26,78,220,AMEX,4280.30,5/10/2023,1/29/2023,Resolved,11/12/2023
221,100221,221,5/20/2023,Deposit,3061.64,45,221,AMEX,5988.43,2/27/2023,12/8/2023,Pending,8/9/2023
222,100222,222,4/22/2023,Deposit,918.89,92,222,AMEX,4107.94,12/12/2023,5/7/2023,Pending,8/24/2023
223,100223,223,5/18/2023,Transfer,4160.91,72,223,MasterCard,8419.66,7/19/2023,3/5/2023,Resolved,4/2/2023
224,100224,224,6/29/2023,Withdrawal,3141.28,61,224,MasterCard,7051.47,12/10/2023,8/14/2023,Pending,3/23/2023
225,100225,225,4/29/2023,Withdrawal,4902.20,11,225,MasterCard,8894.78,1/1/2023,11/7/2023,Resolved,12/3/2023
226,100226,226,5/10/2023,Deposit,3642.74,78,226,Visa,2909.13,2/21/2023,12/1/2023,Pending,11/30/2023
227,100227,227,7/7/2023,Withdrawal,462.66,51,227,MasterCard,6763.76,4/22/2023,12/22/2023,Resolved,10/27/2023
228,100228,228,3/22/2023,Transfer,863.17,86,228,AMEX,5784.83,12/18/2023,10/30/2023,Pending,2/1/2023
229,100229,229,7/20/2023,Transfer,242.28,89,229,Visa,6299.55,8/15/2023,8/30/2023,Resolved,7/29/2023
230,100230,230,11/23/2023,Deposit,3708.47,74,230,AMEX,4288.63,10/17/2023,12/29/2023,Pending,11/29/2023
231,100231,231,3/15/2023,Withdrawal,642.85,39,231,Visa,1057.94,8/17/2023,3/6/2023,Pending,8/9/2023
232,100232,232,10/5/2023,Deposit,3322.20,24,232,MasterCard,7341.97,5/15/2023,7/23/2023,Pending,12/25/2023
233,100233,233,5/6/2023,Transfer,2781.43,6,233,AMEX,7429.10,10/6/2023,1/16/2023,Pending,8/6/2023
234,100234,234,6/5/2023,Withdrawal,3170.16,33,234,AMEX,8830.44,7/28/2023,11/9/2023,Pending,3/27/2023
235,100235,235,7/2/2023,Transfer,2548.26,22,235,Visa,9662.69,3/11/2023,7/21/2023,Resolved,1/31/2023
236,100236,236,4/16/2023,Withdrawal,75.01,60,236,Visa,2791.92,7/10/2023,2/28/2023,Pending,7/27/2023
237,100237,237,11/30/2023,Deposit,1273.56,20,237,MasterCard,1613.01,7/21/2023,7/11/2023,Pending,6/2/2023
238,100238,238,5/27/2023,Transfer,4426.06,11,238,AMEX,8064.15,6/1/2023,2/13/2023,Pending,5/20/2023
239,100239,239,1/1/2023,Deposit,4647.05,35,239,Visa,8908.27,6/20/2023,4/16/2023,Pending,6/18/2023
240,100240,240,7/3/2023,Transfer,495.08,35,240,Visa,2540.59,6/22/2023,6/10/2023,Pending,3/17/2023
241,100241,241,3/29/2023,Withdrawal,4763.62,65,241,MasterCard,1981.49,12/17/2023,12/12/2023,Resolved,8/26/2023
242,100242,242,7/11/2023,Withdrawal,3355.92,90,242,AMEX,8639.15,12/22/2023,5/18/2023,Resolved,8/24/2023
243,100243,243,3/28/2023,Transfer,4613.56,78,243,MasterCard,9799.74,10/14/2023,6/29/2023,Resolved,3/6/2023
244,100244,244,3/10/2023,Transfer,2011.81,49,244,MasterCard,4670.46,6/10/2023,4/12/2023,Resolved,9/19/2023
245,100245,245,12/6/2023,Transfer,517.71,66,245,AMEX,9144.37,6/9/2023,1/10/2023,Pending,3/10/2023
246,100246,246,4/20/2023,Withdrawal,1519.24,46,246,AMEX,7942.51,7/22/2023,7/27/2023,Resolved,12/5/2023
247,100247,247,12/26/2023,Deposit,3451.51,5,247,MasterCard,3605.50,5/12/2023,8/6/2023,Pending,8/27/2023
248,100248,248,6/21/2023,Deposit,3978.16,39,248,AMEX,2412.86,11/22/2023,2/22/2023,Resolved,4/6/2023
249,100249,249,6/26/2023,Transfer,260.11,79,249,Visa,2754.94,6/9/2023,1/22/2023,Resolved,3/10/2023
250,100250,250,4/9/2023,Deposit,2439.89,85,250,AMEX,5735.04,8/6/2023,11/24/2023,Resolved,1/11/2023
251,100251,251,2/5/2023,Deposit,331.19,93,251,AMEX,4576.09,10/15/2023,9/24/2023,Resolved,4/18/2023
252,100252,252,8/13/2023,Deposit,4319.43,51,252,Visa,9627.43,6/16/2023,11/19/2023,Pending,9/20/2023
253,100253,253,12/10/2023,Deposit,2386.93,21,253,Visa,4738.01,10/12/2023,9/12/2023,Pending,12/28/2023
254,100254,254,10/20/2023,Withdrawal,4574.96,38,254,Visa,1874.38,4/22/2023,1/13/2023,Pending,4/1/2023
255,100255,255,9/10/2023,Withdrawal,402.11,36,255,MasterCard,2075.38,6/9/2023,7/5/2023,Pending,6/5/2023
256,100256,256,2/20/2023,Withdrawal,1659.05,14,256,AMEX,9151.72,8/21/2023,2/14/2023,Pending,5/22/2023
257,100257,257,10/20/2023,Transfer,3385.93,33,257,Visa,5662.66,9/27/2023,6/20/2023,Pending,12/30/2023
258,100258,258,6/2/2023,Transfer,1474.99,23,258,Visa,9508.98,1/24/2023,9/8/2023,Pending,6/19/2023
259,100259,259,12/8/2023,Withdrawal,4209.38,72,259,Visa,9551.98,8/11/2023,10/22/2023,Resolved,2/1/2023
260,100260,260,8/25/2023,Deposit,4934.30,84,260,MasterCard,9665.04,1/24/2023,5/16/2023,Resolved,1/17/2023
261,100261,261,9/18/2023,Withdrawal,1413.29,38,261,Visa,9293.56,10/21/2023,6/17/2023,Resolved,10/11/2023
262,100262,262,5/16/2023,Deposit,1811.78,47,262,AMEX,8990.91,3/11/2023,12/16/2023,Pending,12/15/2023
263,100263,263,9/11/2023,Deposit,4837.05,64,263,Visa,6587.25,2/23/2023,7/13/2023,Resolved,6/2/2023
264,100264,264,11/5/2023,Withdrawal,1796.72,47,264,Visa,9565.37,10/20/2023,11/10/2023,Resolved,3/28/2023
265,100265,265,4/15/2023,Transfer,2784.37,1,265,MasterCard,8159.68,7/8/2023,4/9/2023,Resolved,10/29/2023
266,100266,266,10/10/2023,Deposit,3848.52,42,266,Visa,7131.21,4/23/2023,3/6/2023,Resolved,11/29/2023
267,100267,267,11/13/2023,Deposit,2197.34,68,267,Visa,9047.88,2/9/2023,4/11/2023,Resolved,5/30/2023
268,100268,268,11/17/2023,Withdrawal,1869.31,78,268,MasterCard,8277.78,1/14/2023,8/7/2023,Pending,1/31/2023
269,100269,269,3/25/2023,Deposit,2482.99,86,269,MasterCard,4432.05,6/16/2023,7/25/2023,Resolved,11/22/2023
270,100270,270,7/18/2023,Deposit,3899.80,76,270,MasterCard,3518.58,5/28/2023,6/11/2023,Resolved,2/1/2023
271,100271,271,2/14/2023,Withdrawal,1567.69,25,271,AMEX,2356.87,4/4/2023,1/12/2023,Resolved,7/27/2023
272,100272,272,7/8/2023,Deposit,1760.53,57,272,Visa,9555.65,9/20/2023,1/23/2023,Resolved,8/5/2023
273,100273,273,2/19/2023,Transfer,953.81,52,273,AMEX,1771.88,8/3/2023,7/15/2023,Resolved,8/15/2023
274,100274,274,10/31/2023,Transfer,3511.07,7,274,Visa,7934.05,11/7/2023,3/19/2023,Resolved,12/21/2023
275,100275,275,7/20/2023,Transfer,4498.26,7,275,MasterCard,4477.15,2/21/2023,6/30/2023,Resolved,5/27/2023
276,100276,276,6/24/2023,Withdrawal,936.84,56,276,AMEX,5197.16,3/5/2023,12/13/2023,Pending,2/9/2023
277,100277,277,5/22/2023,Withdrawal,182.60,39,277,MasterCard,2090.43,7/9/2023,11/5/2023,Pending,12/17/2023
278,100278,278,10/2/2023,Transfer,1912.54,70,278,MasterCard,2067.68,8/21/2023,10/23/2023,Resolved,5/4/2023
279,100279,279,7/9/2023,Withdrawal,2056.67,83,279,MasterCard,4161.14,1/21/2023,3/19/2023,Pending,2/18/2023
280,100280,280,5/14/2023,Withdrawal,3232.86,58,280,MasterCard,7418.23,10/10/2023,2/5/2023,Resolved,7/2/2023
281,100281,281,4/11/2023,Withdrawal,437.10,23,281,AMEX,3412.34,10/13/2023,7/12/2023,Resolved,3/21/2023
282,100282,282,12/12/2023,Transfer,4109.28,10,282,MasterCard,7266.59,3/26/2023,5/22/2023,Resolved,12/30/2023
283,100283,283,9/26/2023,Withdrawal,2874.19,72,283,MasterCard,9969.61,6/15/2023,8/29/2023,Resolved,2/11/2023
284,100284,284,12/23/2023,Withdrawal,2734.39,36,284,MasterCard,4821.95,12/9/2023,9/5/2023,Pending,6/24/2023
285,100285,285,10/29/2023,Transfer,1588.65,71,285,Visa,9419.65,4/9/2023,4/22/2023,Pending,5/30/2023
286,100286,286,2/2/2023,Transfer,1832.68,3,286,Visa,1714.77,1/21/2023,10/17/2023,Pending,6/25/2023
287,100287,287,4/26/2023,Withdrawal,286.58,72,287,AMEX,3821.11,10/21/2023,5/2/2023,Pending,3/18/2023
288,100288,288,4/7/2023,Withdrawal,3771.24,77,288,MasterCard,6390.97,3/14/2023,6/3/2023,Pending,6/11/2023
289,100289,289,2/10/2023,Deposit,3027.64,95,289,MasterCard,2933.09,7/31/2023,11/7/2023,Resolved,2/21/2023
290,100290,290,11/25/2023,Transfer,4882.38,13,290,AMEX,4359.03,7/3/2023,3/4/2023,Pending,1/15/2023
291,100291,291,7/26/2023,Deposit,1774.27,90,291,AMEX,5062.18,8/25/2023,4/19/2023,Pending,7/6/2023
292,100292,292,1/29/2023,Deposit,3334.56,48,292,Visa,7067.37,12/2/2023,11/22/2023,Resolved,11/8/2023
293,100293,293,9/20/2023,Deposit,4598.53,66,293,Visa,2961.29,4/6/2023,10/29/2023,Pending,12/31/2023
294,100294,294,4/5/2023,Deposit,3561.29,3,294,AMEX,4174.62,3/24/2023,2/6/2023,Resolved,8/5/2023
295,100295,295,7/1/2023,Transfer,211.15,63,295,MasterCard,9591.90,3/23/2023,10/6/2023,Pending,8/12/2023
296,100296,296,1/11/2023,Transfer,3164.86,15,296,MasterCard,3395.71,10/11/2023,12/31/2023,Resolved,5/19/2023
297,100297,297,2/11/2023,Transfer,2731.50,2,297,MasterCard,7617.56,9/8/2023,9/29/2023,Pending,2/23/2023
298,100298,298,9/18/2023,Deposit,2501.57,61,298,MasterCard,8838.80,11/10/2023,10/15/2023,Pending,3/28/2023
299,100299,299,1/2/2023,Transfer,2769.69,59,299,Visa,7041.80,4/7/2023,1/7/2023,Resolved,10/18/2023
300,100300,300,2/12/2023,Transfer,2308.22,17,300,MasterCard,8097.28,11/2/2023,3/22/2023,Resolved,10/17/2023
301,100301,301,1/4/2023,Transfer,3462.24,11,301,AMEX,9856.36,1/20/2023,5/13/2023,Resolved,6/28/2023
302,100302,302,12/3/2023,Withdrawal,84.42,5,302,MasterCard,3986.62,6/14/2023,7/10/2023,Pending,8/13/2023
303,100303,303,4/5/2023,Deposit,950.91,70,303,Visa,3323.49,3/21/2023,5/20/2023,Pending,5/1/2023
304,100304,304,2/28/2023,Transfer,1833.27,67,304,MasterCard,5053.05,3/16/2023,3/31/2023,Resolved,6/6/2023
305,100305,305,1/30/2023,Transfer,2268.81,23,305,MasterCard,6744.88,10/17/2023,3/13/2023,Pending,11/29/2023
306,100306,306,3/29/2023,Deposit,661.13,96,306,Visa,1964.50,9/27/2023,1/9/2023,Resolved,10/20/2023
307,100307,307,11/26/2023,Deposit,4102.53,63,307,Visa,1471.69,8/2/2023,8/12/2023,Pending,4/16/2023
308,100308,308,8/8/2023,Transfer,4647.66,4,308,Visa,2238.45,10/3/2023,10/27/2023,Resolved,12/22/2023
309,100309,309,5/8/2023,Withdrawal,3758.57,29,309,MasterCard,2502.57,2/8/2023,10/5/2023,Pending,8/24/2023
310,100310,310,6/20/2023,Transfer,4644.80,17,310,AMEX,1353.48,9/26/2023,1/8/2023,Resolved,2/13/2023
311,100311,311,12/18/2023,Withdrawal,3718.67,95,311,AMEX,6330.59,7/16/2023,2/25/2023,Pending,6/14/2023
312,100312,312,8/13/2023,Deposit,2210.87,35,312,Visa,6223.48,8/9/2023,10/11/2023,Pending,4/10/2023
313,100313,313,10/1/2023,Deposit,1971.73,48,313,AMEX,5314.23,4/19/2023,4/26/2023,Resolved,11/12/2023
314,100314,314,6/14/2023,Withdrawal,840.33,85,314,Visa,2176.38,7/7/2023,7/20/2023,Resolved,11/17/2023
315,100315,315,6/7/2023,Deposit,441.37,87,315,AMEX,9519.27,5/30/2023,2/16/2023,Resolved,1/10/2023
316,100316,316,7/16/2023,Withdrawal,1105.90,48,316,MasterCard,7348.88,2/11/2023,1/21/2023,Pending,9/14/2023
317,100317,317,11/11/2023,Transfer,2665.36,95,317,AMEX,1912.87,7/17/2023,2/2/2023,Pending,5/1/2023
318,100318,318,1/30/2023,Transfer,683.39,53,318,AMEX,6189.39,5/3/2023,10/31/2023,Resolved,3/26/2023
319,100319,319,7/15/2023,Deposit,4756.31,65,319,MasterCard,1357.96,1/16/2023,3/15/2023,Pending,11/6/2023
320,100320,320,6/18/2023,Deposit,1100.33,75,320,AMEX,4641.09,12/9/2023,9/6/2023,Resolved,10/11/2023
321,100321,321,11/3/2023,Deposit,4169.82,1,321,Visa,8273.56,7/6/2023,7/25/2023,Pending,6/20/2023
322,100322,322,12/10/2023,Withdrawal,4095.91,7,322,Visa,5781.64,1/21/2023,12/26/2023,Pending,3/6/2023
323,100323,323,3/8/2023,Deposit,714.61,77,323,AMEX,1864.16,10/19/2023,8/19/2023,Pending,9/20/2023
324,100324,324,7/3/2023,Transfer,3556.61,84,324,Visa,8620.43,5/6/2023,9/29/2023,Pending,8/25/2023
325,100325,325,8/26/2023,Transfer,4122.33,70,325,Visa,1670.47,4/16/2023,11/2/2023,Resolved,1/10/2023
326,100326,326,7/21/2023,Transfer,4422.59,30,326,MasterCard,5384.60,9/22/2023,1/20/2023,Pending,5/26/2023
327,100327,327,4/19/2023,Withdrawal,4770.36,70,327,MasterCard,5624.47,9/25/2023,11/19/2023,Resolved,9/9/2023
328,100328,328,8/6/2023,Transfer,4651.22,98,328,Visa,7962.71,10/5/2023,9/3/2023,Pending,12/29/2023
329,100329,329,3/17/2023,Transfer,1562.57,99,329,AMEX,9870.84,8/3/2023,2/14/2023,Resolved,1/27/2023
330,100330,330,11/17/2023,Deposit,1345.60,84,330,MasterCard,4590.00,10/23/2023,10/18/2023,Pending,5/31/2023
331,100331,331,1/2/2023,Transfer,1993.68,38,331,AMEX,6767.13,11/1/2023,8/13/2023,Pending,10/12/2023
332,100332,332,1/11/2023,Deposit,2330.38,30,332,MasterCard,5682.76,8/27/2023,4/30/2023,Pending,5/22/2023
333,100333,333,3/17/2023,Transfer,1177.09,97,333,Visa,1717.43,4/14/2023,10/12/2023,Pending,11/29/2023
334,100334,334,4/2/2023,Transfer,439.56,54,334,MasterCard,8175.51,11/28/2023,2/14/2023,Resolved,8/2/2023
335,100335,335,4/7/2023,Deposit,3286.37,88,335,AMEX,5704.60,2/28/2023,9/9/2023,Resolved,9/25/2023
336,100336,336,6/19/2023,Deposit,879.46,95,336,Visa,6459.75,1/11/2023,5/23/2023,Resolved,11/17/2023
337,100337,337,9/16/2023,Transfer,4575.35,16,337,MasterCard,4046.42,11/14/2023,9/16/2023,Pending,2/19/2023
338,100338,338,10/24/2023,Withdrawal,1445.55,16,338,Visa,9233.28,3/29/2023,4/3/2023,Pending,1/23/2023
339,100339,339,11/1/2023,Withdrawal,996.45,27,339,AMEX,7186.92,3/31/2023,11/21/2023,Pending,2/17/2023
340,100340,340,3/24/2023,Deposit,978.85,22,340,AMEX,4212.96,10/7/2023,4/19/2023,Pending,9/9/2023
341,100341,341,3/23/2023,Deposit,1454.45,15,341,AMEX,5471.24,3/3/2023,4/8/2023,Resolved,6/14/2023
342,100342,342,10/20/2023,Transfer,3064.71,46,342,Visa,3750.84,11/3/2023,2/3/2023,Pending,11/12/2023
343,100343,343,12/14/2023,Withdrawal,4891.80,1,343,Visa,6749.59,11/28/2023,12/28/2023,Resolved,9/13/2023
344,100344,344,8/11/2023,Withdrawal,2436.48,28,344,MasterCard,8279.12,9/24/2023,3/25/2023,Resolved,4/21/2023
345,100345,345,9/20/2023,Transfer,3002.39,33,345,AMEX,4085.77,4/5/2023,7/18/2023,Resolved,6/2/2023
346,100346,346,2/7/2023,Withdrawal,4214.57,15,346,Visa,8366.36,5/2/2023,9/17/2023,Pending,10/27/2023
347,100347,347,5/13/2023,Transfer,1676.85,95,347,Visa,9342.06,5/14/2023,3/16/2023,Resolved,11/21/2023
348,100348,348,3/2/2023,Transfer,907.58,57,348,Visa,4555.25,4/12/2023,8/14/2023,Resolved,7/23/2023
349,100349,349,3/24/2023,Deposit,2173.80,70,349,MasterCard,3079.79,4/26/2023,1/15/2023,Resolved,4/19/2023
350,100350,350,7/24/2023,Transfer,1600.28,68,350,MasterCard,9491.14,9/27/2023,9/30/2023,Resolved,2/2/2023
351,100351,351,1/28/2023,Withdrawal,4331.99,58,351,AMEX,1492.79,5/2/2023,2/23/2023,Resolved,1/11/2023
352,100352,352,7/4/2023,Withdrawal,4889.92,20,352,AMEX,5350.06,5/26/2023,2/6/2023,Resolved,11/13/2023
353,100353,353,5/10/2023,Transfer,3444.70,4,353,Visa,8013.22,8/14/2023,2/23/2023,Resolved,2/6/2023
354,100354,354,3/11/2023,Deposit,3272.27,10,354,AMEX,1413.25,7/18/2023,10/5/2023,Resolved,1/14/2023
355,100355,355,7/26/2023,Withdrawal,3573.96,7,355,Visa,6763.70,3/8/2023,1/8/2023,Resolved,3/23/2023
356,100356,356,6/5/2023,Deposit,2343.65,91,356,Visa,8551.31,2/11/2023,1/11/2023,Resolved,12/10/2023
357,100357,357,2/6/2023,Transfer,3147.68,57,357,Visa,3682.38,9/16/2023,3/14/2023,Resolved,4/27/2023
358,100358,358,8/5/2023,Transfer,365.59,6,358,AMEX,3792.92,5/3/2023,11/22/2023,Pending,11/21/2023
359,100359,359,4/6/2023,Withdrawal,2472.31,55,359,Visa,1304.35,1/11/2023,4/18/2023,Resolved,8/16/2023
360,100360,360,9/6/2023,Withdrawal,1668.51,31,360,Visa,5959.12,3/27/2023,1/9/2023,Pending,10/7/2023
361,100361,361,7/2/2023,Deposit,275.37,64,361,MasterCard,1552.98,11/29/2023,8/26/2023,Resolved,7/3/2023
362,100362,362,4/11/2023,Transfer,2728.43,36,362,MasterCard,1019.99,9/27/2023,9/2/2023,Pending,5/11/2023
363,100363,363,8/16/2023,Deposit,1807.68,91,363,Visa,2142.22,11/4/2023,9/8/2023,Pending,5/5/2023
364,100364,364,12/4/2023,Withdrawal,2957.16,13,364,AMEX,4911.95,11/3/2023,12/1/2023,Pending,2/19/2023
365,100365,365,1/3/2023,Withdrawal,2570.77,75,365,AMEX,7720.43,11/22/2023,9/15/2023,Pending,10/2/2023
366,100366,366,3/12/2023,Deposit,1388.34,73,366,MasterCard,7076.06,9/27/2023,10/15/2023,Resolved,5/10/2023
367,100367,367,4/7/2023,Transfer,2704.52,72,367,MasterCard,3811.15,12/3/2023,2/20/2023,Pending,7/7/2023
368,100368,368,3/26/2023,Withdrawal,1900.08,61,368,Visa,3888.88,6/20/2023,6/14/2023,Pending,11/30/2023
369,100369,369,8/27/2023,Transfer,4606.37,10,369,AMEX,6918.43,7/25/2023,1/6/2023,Resolved,4/4/2023
370,100370,370,6/25/2023,Withdrawal,1884.41,66,370,MasterCard,7366.03,3/6/2023,8/5/2023,Resolved,3/29/2023
371,100371,371,10/20/2023,Transfer,210.35,24,371,AMEX,7505.92,9/5/2023,9/25/2023,Resolved,1/25/2023
372,100372,372,5/11/2023,Withdrawal,3820.23,99,372,MasterCard,2425.63,7/19/2023,2/23/2023,Pending,5/4/2023
373,100373,373,6/26/2023,Transfer,4818.78,34,373,AMEX,1585.88,8/21/2023,10/29/2023,Pending,8/2/2023
374,100374,374,4/11/2023,Transfer,855.23,50,374,MasterCard,5541.14,10/2/2023,9/11/2023,Resolved,10/30/2023
375,100375,375,8/5/2023,Withdrawal,4864.19,75,375,Visa,4588.12,3/10/2023,5/26/2023,Resolved,8/22/2023
376,100376,376,7/7/2023,Transfer,3089.80,1,376,AMEX,9363.51,8/18/2023,2/28/2023,Pending,2/27/2023
377,100377,377,9/3/2023,Transfer,4238.46,5,377,AMEX,1051.83,7/30/2023,5/15/2023,Resolved,3/11/2023
378,100378,378,12/19/2023,Withdrawal,2369.75,27,378,AMEX,8280.49,1/11/2023,7/30/2023,Pending,11/14/2023
379,100379,379,9/26/2023,Deposit,3116.38,7,379,AMEX,9926.93,4/14/2023,3/29/2023,Pending,12/17/2023
380,100380,380,6/30/2023,Withdrawal,4206.88,1,380,Visa,8653.42,4/21/2023,4/4/2023,Resolved,1/20/2023
381,100381,381,11/2/2023,Deposit,4914.17,32,381,AMEX,8332.99,8/31/2023,8/27/2023,Pending,10/1/2023
382,100382,382,6/3/2023,Withdrawal,932.14,17,382,AMEX,1202.27,3/14/2023,5/23/2023,Pending,2/8/2023
383,100383,383,6/30/2023,Deposit,4494.75,18,383,MasterCard,8788.67,11/5/2023,5/5/2023,Pending,12/15/2023
384,100384,384,2/26/2023,Deposit,3339.69,68,384,MasterCard,6257.29,2/14/2023,2/15/2023,Pending,10/18/2023
385,100385,385,2/15/2023,Withdrawal,4734.84,49,385,AMEX,6885.88,5/6/2023,6/9/2023,Resolved,9/5/2023
386,100386,386,12/16/2023,Transfer,1597.35,13,386,Visa,4572.52,8/22/2023,6/26/2023,Pending,10/30/2023
387,100387,387,3/27/2023,Withdrawal,1220.54,69,387,Visa,9496.02,10/22/2023,4/4/2023,Resolved,5/11/2023
388,100388,388,8/23/2023,Deposit,1833.96,22,388,AMEX,5707.66,12/30/2023,12/17/2023,Pending,9/7/2023
389,100389,389,3/23/2023,Deposit,4423.65,26,389,MasterCard,6558.77,11/27/2023,1/10/2023,Pending,12/9/2023
390,100390,390,6/27/2023,Deposit,2303.57,68,390,MasterCard,2880.23,3/3/2023,5/25/2023,Resolved,10/2/2023
391,100391,391,11/22/2023,Withdrawal,4757.86,87,391,MasterCard,6023.32,5/13/2023,5/28/2023,Resolved,8/31/2023
392,100392,392,4/3/2023,Deposit,1219.28,5,392,Visa,2985.82,12/17/2023,11/3/2023,Resolved,1/14/2023
393,100393,393,7/17/2023,Transfer,1110.51,9,393,AMEX,2030.96,10/7/2023,9/2/2023,Pending,7/9/2023
394,100394,394,6/11/2023,Transfer,3395.24,77,394,Visa,5635.38,11/15/2023,1/20/2023,Pending,12/17/2023
395,100395,395,8/14/2023,Transfer,1465.40,62,395,Visa,8614.96,12/19/2023,1/4/2023,Pending,11/14/2023
396,100396,396,7/12/2023,Withdrawal,654.48,73,396,MasterCard,8896.64,9/3/2023,4/29/2023,Resolved,12/23/2023
397,100397,397,5/26/2023,Transfer,1885.93,68,397,Visa,9432.81,4/1/2023,8/9/2023,Resolved,1/7/2023
398,100398,398,9/11/2023,Withdrawal,1338.17,90,398,Visa,9426.46,3/8/2023,7/1/2023,Pending,4/17/2023
399,100399,399,10/10/2023,Deposit,2070.78,78,399,AMEX,9717.94,11/27/2023,4/2/2023,Pending,11/28/2023
400,100400,400,1/10/2023,Withdrawal,940.69,2,400,MasterCard,7495.65,2/19/2023,11/17/2023,Pending,1/24/2023
401,100401,401,5/10/2023,Transfer,4785.34,95,401,Visa,2003.76,6/11/2023,1/11/2023,Pending,7/6/2023
402,100402,402,11/11/2023,Withdrawal,4010.23,50,402,AMEX,6560.61,3/3/2023,4/16/2023,Resolved,4/15/2023
403,100403,403,4/1/2023,Withdrawal,4206.10,51,403,Visa,6480.14,6/29/2023,1/27/2023,Pending,8/19/2023
404,100404,404,3/4/2023,Withdrawal,1495.98,90,404,AMEX,1964.87,5/17/2023,8/20/2023,Resolved,6/3/2023
405,100405,405,1/15/2023,Withdrawal,4285.23,2,405,MasterCard,7325.45,3/21/2023,9/9/2023,Resolved,11/16/2023
406,100406,406,8/30/2023,Deposit,2958.01,41,406,AMEX,4726.07,11/27/2023,5/8/2023,Pending,11/24/2023
407,100407,407,7/12/2023,Withdrawal,293.09,64,407,Visa,1632.01,9/14/2023,12/4/2023,Pending,6/21/2023
408,100408,408,12/27/2023,Withdrawal,774.77,44,408,AMEX,9415.51,3/15/2023,9/30/2023,Pending,2/2/2023
409,100409,409,8/4/2023,Withdrawal,2235.35,52,409,Visa,2726.14,10/30/2023,10/16/2023,Resolved,5/10/2023
410,100410,410,9/19/2023,Deposit,1974.99,37,410,Visa,2115.59,12/9/2023,3/2/2023,Pending,6/16/2023
411,100411,411,8/9/2023,Deposit,3978.44,66,411,AMEX,2824.41,7/19/2023,4/16/2023,Resolved,10/30/2023
412,100412,412,5/14/2023,Deposit,4369.61,92,412,Visa,7878.54,7/30/2023,1/29/2023,Resolved,4/24/2023
413,100413,413,10/21/2023,Withdrawal,4326.00,56,413,MasterCard,7940.86,8/29/2023,3/4/2023,Resolved,2/19/2023
414,100414,414,10/31/2023,Withdrawal,1882.69,23,414,AMEX,1771.71,7/12/2023,2/6/2023,Pending,4/12/2023
415,100415,415,1/15/2023,Deposit,3182.52,71,415,Visa,5614.99,1/23/2023,1/16/2023,Resolved,8/2/2023
416,100416,416,11/24/2023,Withdrawal,2490.49,39,416,AMEX,7211.14,10/20/2023,11/8/2023,Pending,10/12/2023
417,100417,417,1/29/2023,Withdrawal,4445.71,86,417,MasterCard,7146.65,3/6/2023,6/19/2023,Pending,3/27/2023
418,100418,418,9/15/2023,Deposit,4445.97,60,418,AMEX,7038.44,5/20/2023,10/7/2023,Pending,3/27/2023
419,100419,419,11/27/2023,Deposit,278.82,56,419,AMEX,4818.74,7/6/2023,10/14/2023,Resolved,1/15/2023
420,100420,420,7/20/2023,Transfer,2864.98,36,420,Visa,4682.26,8/14/2023,4/9/2023,Pending,1/31/2023
421,100421,421,3/29/2023,Deposit,2522.30,1,421,AMEX,9274.50,5/12/2023,5/10/2023,Resolved,2/9/2023
422,100422,422,6/11/2023,Deposit,3854.26,98,422,AMEX,9579.56,12/31/2023,12/7/2023,Pending,6/27/2023
423,100423,423,1/24/2023,Deposit,987.08,4,423,Visa,2587.32,2/24/2023,12/3/2023,Pending,2/5/2023
424,100424,424,8/29/2023,Deposit,3478.04,41,424,MasterCard,9959.51,1/9/2023,2/4/2023,Pending,10/18/2023
425,100425,425,4/12/2023,Withdrawal,3695.66,99,425,AMEX,2238.26,10/17/2023,7/9/2023,Pending,4/5/2023
426,100426,426,10/8/2023,Deposit,143.46,53,426,MasterCard,8077.64,3/4/2023,7/1/2023,Pending,12/4/2023
427,100427,427,4/27/2023,Withdrawal,2162.03,31,427,MasterCard,1938.53,7/6/2023,7/16/2023,Pending,6/8/2023
428,100428,428,2/2/2023,Withdrawal,4894.94,33,428,Visa,6616.33,10/23/2023,2/20/2023,Pending,3/16/2023
429,100429,429,12/30/2023,Deposit,1510.02,5,429,AMEX,5986.77,6/17/2023,5/4/2023,Resolved,9/18/2023
430,100430,430,9/11/2023,Deposit,4423.82,43,430,Visa,9988.33,11/9/2023,5/4/2023,Pending,6/14/2023
431,100431,431,10/26/2023,Transfer,2938.58,11,431,MasterCard,5663.95,6/24/2023,7/27/2023,Resolved,5/28/2023
432,100432,432,1/17/2023,Withdrawal,1489.76,32,432,Visa,6703.38,1/21/2023,7/28/2023,Resolved,1/6/2023
